paper_id,title,year,doi,authors,journal,keywords,language,abstract,filename,size_mb
2015001183987523585,早稻嘉育293及其高产衍生系品种株型的生态生理和产量潜力比较,2005,NULL,郑有川,NULL,"[""嘉育293"",""衍生系品种"",""株型"",""产量潜力"",""生理生态""]",zh,"早稻占我国粮食年总产量的1/4,是我国粮食产业的重要组成部分。早稻生产是关系到我国粮食安全的重要课题。当前,早稻主要用于国家储备粮、饲料用粮以及工业用粮等,提高单产是我国早稻生产的主要发展方向。水稻的植株形态-株型是产量骨架,一直以来水稻株型始终是水稻研究的热点和难点。水稻产量的形成实质是干物质生产、分配和运转的过程,和株型结构密切相关。由于早稻生育期相对较短,干物质生产积累和转运效率尤为重要,而从株型角度来研究早稻干物质生产、分配和运转,目前还未见报道。本研究以嘉兴农科院选育的嘉育293及其5个高产衍生系品种(嘉育948、中早22、嘉育253、中嘉早32和中嘉早17)为材料,设置大田试验,研究不同超高产早稻的生长发育过程中株型变化和产量形成过程的干物质积累与分配,探讨水稻株型与产量形成的关系探讨,为实现早稻高产栽培和稻田生态系统的可持续发展提供借鉴。主要研究结果如下：



	1.超高产早稻的株型特征和生长发育优势：水稻株型是物质生产和产量形成的载体。本试验结果表明,参试6个嘉育293及其高产衍生系品种的株高均为90cm左右,表现为迟育成的品种株高和丛高较前期育成的品种稍高。冠层幅宽和分蘖角度是影响株型结构最为显著的指标。始蘖期至拔节期,中早22、中嘉早32和中嘉早17相对于其他品种生长较快,尤其以中嘉早32最为显著,在孕穗期至成熟期,该3个品种生物量增长趋于平稳,表明中早22、中嘉早32和中嘉早17在营养生长阶段生物量增长速度快,生长旺盛,后期营养生长趋于平缓。



	2.超高产早稻的株型及产量对移栽密度的响应：研究表明,6个参试水稻品种茎蘖数和产量及产量构成对密度响应表现差异显著。中早22和中嘉早17平均单株茎蘖数随着移栽密度从20.0×16.7cm至16.7×10.Ocm的增加而增加,中嘉早32的茎蘖数和移栽密度关系不明显。在2.4万丛／亩条件下,嘉育293、嘉育948、中早22和中嘉早32宽行窄距条件下有效茎蘖数较等行等距多,嘉育253和中嘉早17则相反。参试水稻品种稀植条件下平均单株产量及其构成优于密植条件,而据考种数据计算亩产量则随着密度增加而增加。



	3.超高产早稻的株型及产量对氮磷钾营养的响应：本试验6个嘉育293及其高产衍生系品种株高、茎蘖数和产量均随着施氮量的增加而增加,在施氮量10公斤/亩条件下,也有较好的生长优势和产量优势,中早22、中嘉早32和中嘉早17在施氮为18kg/亩条件下,生长没有受到高氮抑制,表现出较高的耐肥特性。本文试验在相同施氮量条件下,参试水稻品种在适当增施磷钾肥条件下,植株生长发育和产量均显著提高。中早22、中嘉早32和中嘉早17等高产潜力品种增施氮肥和提高磷钾肥配比生长前期植株松散,增加光合面积,生长速度较快,促进了根系对营养吸收的速度,特别氮营养的吸收,有利于其干物质的积累和籽粒产量的提高。



	4.超高产早稻株型差异与光合碳代谢：试验水稻分蘖期和灌浆结实期植株可溶性糖和淀粉差异显著。在分蘖期,中早22叶片和叶鞘中可溶性糖含量较其他品种显著增高,叶鞘中的淀粉含量则相反。灌浆期参试早稻品种叶片和叶鞘中可溶性糖和淀粉含量比分蘖期显著降低。在灌浆期,嘉育253和中嘉早32叶片中可溶性糖含量较低,中嘉早17叶片可溶性糖含量较高；中嘉早32叶片淀粉含量较高,嘉育253较低。试验数据显示,灌浆期中早22、嘉育948、中嘉早17和嘉育293茎秆的淀粉显著高于中嘉早32和嘉育253,而灌浆期糖类物质向茎秆转移将有助于充实茎秆组织结构,提高抗倒伏能力。综合分析表明,中早22和中嘉早17生育前期光合产物转运能力较强(组织器官中可溶性糖含量较高),贮藏性较弱(组织器官中淀粉含量较低),中嘉早32相对全生育期光合碳水化合物的贮藏性较强。",2015001183987523585_2005_早稻嘉育293及其高产衍生系品种株型的生态生理和产量潜力比较.pdf,6.13
2015002852578123777,不同穗型水稻产量、品质及相关性状的研究,2024,10.27327/d.cnki.gshnu.2024.000656,史伟杰,NULL,"[""水稻"",""穗型"",""产量"",""品质""]",zh,"提高产量一直是水稻种植的首要目标。随着人们生活品质的提高,对稻米的品质有了更高的期待。因此,在确保产量的同时,进一步提升稻米的品质,成为了当前水稻种植面临的重要任务。通过采用适合的优质高产协调的品种及配套的栽培措施,能够实现水稻产质协同提升的目标。本试验以辽粳9号等48个水稻品种为供试材料,采用单因素随机区组设计,根据穗茎角将参试品种划分为弯曲穗型、半直立穗型、直立穗型三类,研究了不同穗型水稻品种的形态、生理、产量及品质性状,并对这些性状间的相互关系进行了分析,主要研究结果如下:
1.弯曲穗型、半直立穗型和直立穗型水稻产量最高的品种分别为关东51、辽粳1415和沈稻505,其中弯曲穗型水稻产量最低,均值为7.53t/hm<sup>2</sup>。弯曲穗型、半直立穗型和直立穗型水稻品种的结实率、有效穗数都与产量呈正相关,说明增加结实率和有效穗数对产量有促进作用。弯曲穗型水稻品种的产量主要受到每穗粒数的影响,而有效穗数和结实率对产量也有影响但没有每穗粒数显著。弯曲穗型水稻品种可以通过增加每穗粒数,并适当增加有效穗数,提高结实率来提高产量。半直立穗型水稻品种的产量与有效穗数、每穗粒数和结实率呈显著正相关,每穗粒数与有效穗数之间呈极显著负相关。因此,半直立穗型水稻品种高产需要穗粒协调。对于直立穗型水稻品种,其产量与千粒重之间呈极显著正相关关系,有效穗数和结实率对产量也有积极影响,但并不显著。
2.利用每公顷有效穗数、每穗粒数、结实率、千粒重、产量5个产量性状,对48份材料进行聚类分析,在欧式距离为20处可将材料聚为3类,第一类特点是每公顷有效穗数较多、但每穗粒数较低,产量较低。第二类特点是千粒重较低、但有效穗数、每穗粒数、结实率较高,产量中等。第三类特点是每穗粒数、结实率、千粒重较高、每公顷有效穗数中等,产量较高。
3.直立穗型水稻的茎蘖成穗率显著低于弯曲穗型和半直立穗型水稻,其中直立穗型水稻的茎蘖成穗率为86.77%,弯曲穗型水稻的茎蘖成穗率为87.66%;叶面积指数在拔节期、齐穗期弯穗型品种&gt;半直立穗型品种&gt;直立穗型品种,成熟期半直立穗型品种&gt;弯穗型品种&gt;直立穗型品种;干物质积累拔节期弯曲穗型品种&gt;半直立穗型品种&gt;直立穗型品种,弯曲穗型品种为5.06t/hm<sup>2</sup>,直立穗型品种为4.97t/hm<sup>2</sup>;齐穗期、成熟期直立穗型品种&gt;半直立穗型品种&gt;弯曲穗型品种。半直立穗型水稻的收获指数高于直立穗型和弯曲穗型且差异显著。
4.直立穗型水稻叶片的氮积累量显著低于弯曲穗型和半直立穗型,其中半直立穗型水稻叶片氮积累量达到20.86kg/hm<sup>2</sup>,直立穗型为17.31kg/hm<sup>2</sup>。直立穗型水稻穗的氮积累量显著高于弯曲穗型和半直立穗型,其中直立穗型水稻穗的氮积累量达到104.81kg/hm<sup>2</sup>,弯曲穗型为63.87kg/hm<sup>2</sup>。弯曲穗型水稻的氮素产谷利用率显著低于半直立穗型和直立穗型,其中直立穗型的氮素产谷利用率最大,为58.41%,弯曲穗型最小。弯曲穗型水稻的氮肥偏生产力显著低于半直立穗型和直立穗型,其中半直立穗型水稻氮肥偏生产力最高,弯曲穗型水稻最低。直立穗型品种氮收获指数显著高于半直立穗型品种,直立穗型品种为64.86%,半直立穗型品种为63.05%。
5.弯曲穗型水稻品种的加工品质、垩白粒率与食味值呈正相关。半直立穗型水稻品种的食味值与垩白度呈极显著正相关,与糙米率、精米率、整精米率呈负相关。直立穗型水稻品种的食味值与糙米率、精米率、整精米率呈正相关与垩白度和垩白粒率呈负相关。三种穗型水稻品种的食味值与加工品质以及外观品质之间存在密切联系。更好的外观品质和加工品质通常伴随着更高的食味值。",2015002852578123777_2024_不同穗型水稻产量、品质及相关性状的研究.pdf,1.33
2015004553771048961,河南省粳稻品种生态适应性研究,2010,NULL,孙建军,NULL,"[""粳稻"",""生态区"",""全生育期"",""产量性状"",""适应性""]",zh,"本研究以郑稻18、郑稻19、新稻18、中种优2005、原稻108、豫粳6号（CK）为材料,2007-2008年在河南省内的郑州、原阳、新乡、焦作、洛阳、南阳、信阳、潢川等8个地点进行试验,采用随机区组排列,3次重复。各点的土壤类型、土壤肥力、育秧方式、播种量、移栽期等条件均有不同,均按当地最佳栽培模式管理。对粳稻品种的经济性状与产量性状进行分析研究,获得如下结果:



	1、不同生态区对粳稻品种全生育期的影响。全生育期在年份间、地点间、地点×年份、品种×年份、地点×品种×年份互作差异均显著。地点间全生育期长短顺序为:焦作&gt;郑州&gt;原阳&gt;洛阳&gt;新乡&gt;南阳&gt;信阳&gt;潢川,极差22d;品种间全生育期长短顺序为:品种5&gt;品种1、品种4&gt;品种2&gt;CK&gt;品种3,极差8d。根据水稻生育期类型划分标准,从各点粳稻品种的综合全生育期表现来看,在潢川和信阳点的综合全生育期属迟熟中稻（145-155d）,在南阳、洛阳、原阳和新乡点的综合全生育期属早熟晚稻（155-165d）类型,在郑州、焦作点的综合全生育期属中熟晚稻（165-175d）类型;从各粳稻品种在各点的综合全生育期来看,品种3属迟熟中稻,其他5个品种包括CK在内属早熟晚稻类型。早熟晚稻高于迟熟中稻的产量。



	2、不同生态区对粳稻品种株高的影响。株高在年份间、地点间、品种×年份、地点×品种×年份互作均达到显著或极显著水平。地点间株高高低顺序为:焦作&gt;南阳&gt;郑州&gt;新乡&gt;洛阳&gt;信阳&gt;潢川&gt;原阳,极差16.1cm;品种间株高高低顺序为:品种5&gt;品种4&gt;品种1&gt;CK&gt;品种3&gt;品种2,极差39.2cm。



	3、不同生态区对粳稻品种产量及产量构成性状的影响。穗长顺序为:品种4&gt;品种3&gt;品种2&gt;CK、品种1&gt;品种5,极差7.8cm;亩有效穗数顺序为:CK&gt;品种3&gt;品种1、5&gt;品种2&gt;品种4,极差3.3万穗/亩;成穗率顺序为:品种4&gt;品种3&gt;品种2&gt;CK、品种1&gt;品种5,极差7.8cm;单穗总粒数顺序为:品种4&gt;品种1&gt;品种2&gt;品种5&gt;品种CK,极差42.3cm;结实率顺序为:品种5&gt;品种1&gt;CK&gt;品种3&gt;品种2&gt;品种4,极差9.0cm;千粒重顺序为:品种5&gt;品种2&gt;品种1&gt;品种3&gt;CK&gt;品种4,极差2.7g;产量顺序为:品种1&gt;品种5&gt;品种2&gt;品种4&gt;CK&gt;品种3,极差832.2kg/hm<sup>2</sup>。



	经相关分析,仅豫北沿黄稻区的新乡点的穗长（r=-0.90**）、有效穗数（r=0.80*）与产量呈显著相关,郑州点的全生育期（r=0.84*）、成穗率（r=0.79*）呈显著正相关,其他各点粳稻各性状与产量均无显著相关。



	4、综合评价:对6个粳稻品种综合分析可知,粳稻品种在豫北沿黄稻区的平均产量显著高于豫南稻区。其中,品种1（新稻18）在河南省内8个点均较CK增产,丰产性、稳产性、适应性均表现最好;其次是品种5,6点增产2点减产。品种1、5与CK间差异达极显著水平。品种5（郑稻18）的碾磨品质较好。



	综合本试验结果,6个粳稻品种在8个地点综合评价中,新稻18产量及产量构成性状均优于豫粳6号（CK）及其他品种,表现出高产、稳产、适应广等特点,其次是郑稻18;豫北沿黄稻区更适宜粳稻生长。",2015004553771048961_2010_河南省粳稻品种生态适应性研究.pdf,0.8
2015005236851204098,旱直播粳稻品种评价及行距对水稻产量和生长的影响,2017,NULL,董立强,NULL,"[""粳稻"",""直播"",""产量"",""行距"",""倒伏"",""品种""]",zh,"以13个东北地区粳稻品种为供试材料,对直播条件下不同品种产量形成、光合特性及物质积累进行了比较,为选择适宜于沈阳地区旱直播品种提供理论依据。以通禾833(弯穗型)、铁粳7号(直立穗型)、沈稻506(半直立穗型)3种粳稻品种为供试材料,研究了直播条件下5个行距(15.0cm、17.5cm、20.0cm、22.5cm、25.0cm)水平下产量、光合特性及倒伏性状的影响,为确定适宜行距提供理论参考。结果表明:1.不同直播粳稻品种产量、光合特性及物质积累的比较13个品种在2015年、2016年产量趋势基本一致,总体上后者高于前者,2015年产量顺序为:吉农大878&gt;沈稻171&gt;沈稻403&gt;沈稻422&gt;沈稻632&gt;沈稻305&gt;铁粳7号&gt;沈稻529&gt;吉大6号&gt;平安13&gt;元丰6号&gt;沈稻631&gt;沈稻159,最高比最低产量高出22.1%;2016年产量顺序为:吉农大878&gt;沈稻171&gt;沈稻422&gt;沈稻403&gt;沈稻632&gt;沈稻305&gt;铁粳7号&gt;沈稻529&gt;沈稻159&gt;吉大6号&gt;平安13&gt;元丰6号&gt;沈稻631,最高比最低产量高出24.9%,产量最高的品种对应的每穗颖花数、每穗成粒数也相应较高。本研究的13个品种,吉农大878、沈稻171、沈稻422、沈稻403总体表现较好,沈稻171较高的拔节期茎蘖数、其他3个品种均具有较高的成穗率,使之4个品种均有相对较高的有效穗数;此外4个品种还具有较高的叶绿素含量、净光合速率、叶面积指数等良好个体的生理特性;在植株生育后期,抽穗-成熟4个品种表现较高干物质阶段积累量、净同化速率、光合势。综上所述,较高的有效穗数,良好的光合物质生产、分配能力,多个因素协调发展是直播稻获得高产的关键。2.行距对不同穗型品种产量及其构成因素的影响通禾833、铁粳7号、沈稻506的产量随着行距增加均表现为先增大后减小的趋势,3个品种最高产量分别出现在22.5cm、17.5cm、20.0cm行距,分别为10262.1kg/hm2、11037.2kg/hm2、10189.8kg/hm2,且显著高与同一品种其他行距水平。通禾833在15.0cm行距、铁粳7号在25.0cm行距、沈稻506在25.0cm产量最低,9514.9kg/hm2、9597.6kg/hm2、9528.7kg/hm2,同时表现为单位面积有效穗数少、结实率差。3个品种产量最高的处理,其有效穗数、结实率也最高,且显著地高于其他处理水平,每穗颖花数、每穗成粒数及千粒质量变化不大。播种量相同情况下,不同穗型品种应选择不同行距,协调行内,行间的竞争,个体长势优良,保障有效穗数、结实率,构建合理群体结构,从而达到高产的目标。3.行距对不同穗型品种光合特性的影响不同穗型品种在不同行距下群体结构不同,直立穗型品种铁粳7号适合较小行距(17.5cm),弯穗型品种通禾833适合较大的行距(22.5cm),半直立穗型品种沈稻506适合中间行距(20.0cm)。3个品种内苗期茎蘖数各行距差异均不显著,成熟期行距间有效穗数差异显著;通禾833在稍大行距、铁粳7号在稍小行距、沈稻506在中间行距有较好的阶段物质积累,这与3个品种产量趋势一致;不同行距配置下3个品种的净光合速率均先增加后减小,且剑叶、倒二叶趋势一致,最高值分别出现在通禾833的22.5cm行距、铁粳7号的17.5cm行距、沈稻506的20.0cm行距。4.行距对不同穗型品种倒伏性状的影响本研究的3个品种倒伏系数而言:弯穗型&gt;半直立穗型&gt;直立穗型、蜡熟期&gt;乳熟期。在2个时期3个品种抗折力、基部节间弯曲力矩均表现为N1&gt;N2&gt;N3;倒伏系数表现为N3&gt;N2&gt;N1。通禾833的2个时期各节间抗折力最高均出现在22.5cm行距,基部节间弯曲力矩亦如此,倒伏系数最大在15.0cm行距,且表现为行距增加倒伏系数减小的趋势;铁粳7号2个时期各节间抗折力、基部节间弯曲力矩最高值在17.5cm行距,行距最大倒伏系数最高,且部分达到显著水平;沈稻506在2个时期各节间的节间抗折力、基部节间弯曲力矩最高在20.0cm行距,乳熟期倒伏系数最大值出现在15.0cm行距,蜡熟期出现在25.0cm行距。弯穗型适当增加行距,直立穗型适当降低行距,保证穗重的基础上降低植株高度、重量,以降低重心、提高抗折力,减小倒伏发生几率。",2015005236851204098_2017_旱直播粳稻品种评价及行距对水稻产量和生长的影响.pdf,4.32
2015006462049345538,寒地水稻水直播品种筛选及与常规种植方式下的产质量比较,2020,10.27122/d.cnki.ghlnu.2020.000309,王鹤璎,NULL,"[""水稻"",""水直播"",""筛选"",""产量"",""品质"",""经济效益""]",zh,"水稻直播是一种用工少、效益高的轻简化栽培方式。黑龙江省是我国主要的水稻种植区之一,在黑龙江省发展直播水稻具有广阔的应用前景。然而,目前应用于直播的水稻品种有限,利用现有的水稻品种筛选出适于直播的品种,将有助于直播稻栽培的推广。为此本研究以29份水稻品种为试验材料,拟筛选出适宜在黑龙江省第一积温带下限及第二积温带上限进行水直播的寒地水稻品种,且以筛选出的适宜水直播品种为试验材料,与常规插秧为对照,比较两种种植方式对水稻产量、品质和经济效益的影响,以期为水直播在寒地的应用和推广提供理论和技术支持。主要研究结果如下:1.水直播下29个供试品种,两年间穗长、单穗重、一次枝梗数、二次枝梗数、穗数、穗粒数、生物产量、经济系数、理论产量、整精米率、垩白粒率、垩白度和直链淀粉含量的水直播适应性反应指数变异系数较大,对水直播反应较敏感;结实率、千粒重、精米率、糙米率、精米粒长、精米粒宽、精米长宽比和蛋白质含量的变异系数较小,对水直播反应较迟钝。两年间同时满足水直播适应性系数、水直播适应性指数和综合适应能力上表现为中度适应或高度适应,理论产量大于7 t/hm<sup>2</sup>,米饭食味评分大于74分的水稻品种有龙粳20号和龙粳58。2.与常规插秧相比,水直播下龙粳20号和龙粳58的在穗部性状较常规插秧相比大多呈下降趋势;两年间,龙粳20号在水直播下理论产量较常规插秧降低了7.85%;龙粳58在水直播下理论产量平均较常规插秧降低了6.96%。精米粒长、精米粒宽小于常规插秧;垩白度、垩白粒率大多都高于常规插秧;糙米率、蛋白质含量和米饭食味评分呈下降趋势;精米率、整精米率和直链淀粉含量年际间变化幅度大。3.水直播的投入产出比是常规插秧的3倍,而成本仅是常规插秧的76.4%,水直播较常规插秧成本降低了30.0%,成本降低4260元·hm<sup>-2</sup>、纯效益增加了3936.0元·hm<sup>-2</sup>。综上所述,筛选出龙粳20号和龙粳58适合水直播下种植,能够有效的降低水稻生产成本并且提高经济效益。",2015006462049345538_2020_寒地水稻水直播品种筛选及与常规种植方式下的产质量比较.pdf,4.37
2015008812331786242,辽粳系列水稻品种推广技术经济分析,2010,NULL,王铮,NULL,"[""水稻"",""品种"",""推广技术""]",zh,"为了充分发挥水稻新品种的增产潜力和地区资源优势,以辽粳294、辽粳9号和辽星1号为代表品种,并以沈稻系列品种为对照,分析了新品种的产量、品质、生育特性和推广的组织措施、栽培技术、经济效益等,结果表明：

	辽粳294、辽粳9号和辽星1号都比对照品种增产显著,各项品质指标都达到国家优质粳稻谷标准,是集理想株型、优质、高产、多抗为一体的水稻新品种,在同期审定的品种中表现突出,这是能够成为主栽品种的关键。采取的稀播种育壮秧、适时插秧合理稀植、科学施肥均衡营养、加强水分管理、综合防治病虫草害等技术措施,发挥了新品种的增产潜力和优质特性。在新品种的基础上,通过实施推广项目,建立高产示范田,召开现场观摩会,举办技术培训班以借助电视台和广播电台办专题讲座等形式,加强品种的宣传和技术普及,有效地推动了辽粳294、辽粳9号、辽星1号的推广应用。1998年以来,辽粳294、辽粳9号、辽星1号先后成为辽宁种植面积最大的水稻主栽品种。经10余年的实践证明,所采取的栽培技术和推广措施是有效的。

	在分析的基础上,制定了新的推广模式,内容包括技术的应用范围、技术内容和质量指标,实施的服务网络、管理平台和管理机制。其技术要点为：选择适宜的环境,建立生产基地,进行亲环境栽培。实行大棚或宽床开闭式的营养土保温旱育苗,应用了床土调制剂。根据秧龄确定播种量,提高秧苗质量。根据品种的分蘖力和株型确定移栽密度,建立合理群体结构,提高成穗率和成粒率。根据土壤条件和品种需肥特点施肥,合理使用肥料,提高肥料利用率。合理耕作,达到田面平整。采用清水节水灌溉,适当晚撤水,盐碱注意排碱洗盐。贯彻“以防为主,综合防治”的方针,防治水稻病、虫、草害防治。实施稻田养蟹、养鱼、养鸭、养蜗牛等,田埂种豆,既增加经济效益,又减少病、虫、草害。水稻成熟后及时收获,分品种单独脱谷,分品种收购、贮藏。改进加工设备,改进加工技术,进行精加工、深加工,提高产品档次。制定严格的质量管理体系,确保产品质量,并实施名牌战略。",2015008812331786242_2010_辽粳系列水稻品种推广技术经济分析.pdf,3.57
2015012069963816961,浙江省水稻区试品种性状差异及其相关性分析,2010,NULL,刘鑫,NULL,"[""水稻"",""区试"",""产量"",""农艺性状"",""品质"",""对照"",""方差"",""相关性""]",zh,"以2004-2008年浙江省6大区试组中连续2年参加试验的品种为依据,分析了各区试组中产量、主要农艺性状和稻米品质的性状差异及相互间的相关性,同时对各区试组的对照进行性状稳定性分析,结果表明:在参试品种的多样性和稳定性中,早稻区试组的产量、农艺性状和品质指标品种间差异均显著,且产量在年份间差异显著;单季杂交籼稻区试组的产量、主要农艺性状(结实率除外)和品质指标在品种间差异均显著,但年份间均不显著;连作杂交籼稻组和连作常规粳稻组的产量在品种和年份间均不显著,农艺性状和品质指标差异性较复杂,但年份间基本稳定;单季常规粳稻组和单季杂交粳稻组的产量在品种年份间差异均极显著,主要农艺性状和品质指标差异性较复杂,但年份间基本稳定。产量与构成因素间的关系中,除单季杂交粳稻区试组中产量与结实率呈负相关外,水稻的4个主要农艺性状因子与产量都呈正相关;早稻区试组产量与单位面积有效穗、每穗总粒数和千粒重均极显著相关;单季杂交籼稻区试组对产量贡献最大的是千粒重,次之则为每穗总粒数;而连作杂交籼稻区试组影响产量最大的是单位面积有效穗,次之为结实率;单季常规粳稻区试组产量与单位面积有效穗、每穗总粒数和结实率显著相关;连作常规粳稻区试组产量与每穗总粒数显著相关;单季杂交粳稻区试组产量与4个因子均无显著相关。稻米外观品质和理化指标间相关性中,早稻区试组和单季杂交籼稻区试组中直链淀粉含量均与长宽比极显著负相关、与垩白粒率和垩白度极显著正相关、与透明度呈显著正相关;连作杂交籼稻区试组中胶稠度与粒长和长宽比极显著正相关、与垩白粒率、垩白度和透明度极显著负相关;单季常规粳稻区试组中直链淀粉含量与长宽比、垩白粒率和垩白度均极显著正相关;连作常规粳稻区试组中直链淀粉含量与长宽比、垩白粒率和垩白度均显著正相关;单季杂交粳稻区试组胶稠度与粒长和长宽比显著正相关、与垩白度显著负相关。对照稳定性的分析中,6个组别对照的产量在不同年份和地点间差异均显著;相对稳定的性状为粒长和长宽比,在7个对照中,粒长在年份和地点中差异均不显著,长宽比除嘉育293在不同年份间差异极显著外,其余也均不显著。",2015012069963816961_2010_浙江省水稻区试品种性状差异及其相关性分析.pdf,17.73
2015012593362624514,江苏省迟熟中粳品种的性状演变及全基因组关联分析,2015,NULL,邢运高,NULL,"[""水稻"",""迟熟中粳"",""产量性状"",""农艺性状"",""品质性状"",""全基因组关联分析""]",zh,"迟熟中粳是江苏省水稻生产的主要品种类型。研究迟熟中粳品种的选育情况,对江苏省粮食生产具有重要的意义。2012-2013年在扬州对近30年来江苏省审定的44个迟熟中粳品种进行鉴定,根据区域试验产量变化的趋势情况,对其分4个阶段进行比较分析,了解江苏迟熟中粳品种的性状演变状况,同时对迟熟中粳品种及其亲本共105份种质资源进行重要性状的全基因组关联分析,为品种选育和改良提供参考依据。具体结果如下:(1)近30年江苏省迟熟中粳稻品种单产连上3个台阶,由上世纪80年代初的平均520 kg/667m2,提高到上世纪末、本世纪初的570kg/667m2,2005年以后单产徘徊在550 kg/667m2左右。趋势与区域试验结果一致,但产量提升没有区试结果明显。(2)迟熟中粳品种呈单株穗数逐渐减少,二次枝梗数、每穗总粒数和千粒重逐渐增加的趋势,品种选育逐步由穗数型向穗粒并重型或穗重型方向转变。(3)迟熟中粳品种单产提高与株型改良密切相关。随着品种育成时间的推移,剑叶出叶角度变小,上部3张叶片缩短,穗叶差变小,穗长变短,着粒密度增加,穗弯曲度减小而表现为直立或半直立,植株受光姿态得到改善。基部茎秆粗度增加,植株抗倒伏能力增强。(4)迟熟中粳品种外观品质有所改良,垩白粒率显著降低,垩白度降低不明显,外观品质达到优质米标准的品种不多。胶稠度、直链淀粉含量均达到国家优质稻谷1级标准,但食味品质能与1992年审定的武育粳3号媲美的品种极少。(5)群体结构分析表明44个迟熟中粳品种及其亲本共105份水稻种质可能来源于9个祖先。(6)共开发38,323个SNPs标记,对鉴定的相关性状进行全基因组关联分析。15个产量性状(包括穗部、粒部性状)仅在结实率和主茎总粒数2个性状上共关联到19个SNPs;12个农艺性状仅在株高、剑叶出叶角、剑叶长、倒2叶长、倒3叶长5个性状共关联到50个SNPs;9个品质性状中,糙米率、整精米率、垩白度、胶稠度、糊化温度(碱消值)、蛋白质含量、米饭食味值7个性状共关联到83个SNPs;RVA谱特征值共关联到86个SNPs.",2015012593362624514_2015_江苏省迟熟中粳品种的性状演变及全基因组关联分析.pdf,10.72
2015014539343519745,盐胁迫对粳稻农艺性状的影响及耐盐品种筛选,2020,10.27327/d.cnki.gshnu.2020.000298,栾金华,NULL,"[""水稻"",""盐胁迫"",""杂交粳稻"",""常规粳稻"",""产量"",""米质""]",zh,"我国盐碱地总面积接近5.5亿亩,其中83.6%未被开发利用。为了对盐碱地进行改良,保障粮食增产和耕地面积,筛选和培育耐盐性强的水稻品种具有重要意义。本研究以辽宁省新育成的118份水稻新品系为试验材料,通过苗期和生育期不同浓度的NaCl溶液处理,筛选强耐盐性的水稻品系。同时以2份杂交粳稻和2份常规粳稻为试材,在不同浓度NaCl溶液下进行生育期鉴定,比较盐胁迫对粳稻农艺性状的影响,分析耐盐性上的差异。研究结果表明:1.在苗期耐盐性鉴定试验中,通过对不同浓度盐胁迫处理下秧苗素质的综合分析,发现对苗期水稻耐盐性影响最大的是发芽率和根重,进一步利用主成分分析法评价,筛选出耐盐性最强的5个品系,分别是盐粳352、花粳1520、盐粳172、沈星稻28和花粳1505。2.在生育期耐盐性鉴定试验中,对生物耐盐力进行分析发现,耐盐性强的品系在分蘖、株高和其他生理指标方面要强于敏感品系。通过农业耐盐力分析,耐盐性强的品系仅有千粒重显著降低,但盐敏感的品系全部产量指标均显著至极显著地降低。最终通过相对产量的高低进行排序,筛选出农业耐盐力极强的5个水稻品系,分别是盐粳277、沈星稻79、花粳1505、花粳1520、盐粳352。3.通过盐胁迫对粳稻农艺性状的影响发现,随着盐浓度的升高,分蘖、株高均呈下降趋势。杂交粳稻辽16优06的分蘖数在低浓度下显著高于其他品种,且株高与对照相比也无显著差异。茎鞘部干物质积累量除辽优9906在低浓度(0.3%)下与对照相比无显著变化外,其他品种不同盐浓度下均显著低于对照;所有品种的叶片和穗部干物质积累量在不同盐浓度处理下均显著低于对照。杂交粳稻在生理指标方面也不同程度的高于常规粳稻品种。盐胁迫对粳稻产量和食味品质的影响差别显著。杂交粳稻有效穗数显著降低导致减产,而常规粳稻结实率和千粒重受影响严重。营养品质上两者并无明显区别,但食味方面常规粳稻所受影响更小。因此总体上看,杂交粳稻的耐盐性要强于常规粳稻,胁迫下产量指标受影响较小;但食味方面上,则是常规粳稻具有一定优势,仍能保持较高的品质。以上研究结果可以为盐碱地的开发利用提供品种支持,也为今后南北方开展水稻耐盐新品种的选育提供重要的种质资源和理论依据。",2015014539343519745_2020_盐胁迫对粳稻农艺性状的影响及耐盐品种筛选.pdf,1.52
